"f","p1","p2","p3","p4","p5","p6","p7","p8","p9"
 4.14679747655737117e+02, 4.64158883361277645e+01, 1.86666666666666675e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.19943792686780398e+02, 4.64158883361277645e+01, 2.13333333333333347e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.61658825960263215e+02, 4.64158883361277645e+01, 2.40000000000000019e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.71156060556823945e+02, 4.64158883361277645e+01, 2.66666666666666663e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.87999686181864661e+02, 4.64158883361277645e+01, 2.93333333333333335e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 9.87217236580384224e+02, 4.64158883361277645e+01, 3.20000000000000007e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.17319104582321074e+02, 4.64158883361277645e+01, 3.46666666666666679e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.51020179490995702e+02, 4.64158883361277645e+01, 3.73333333333333350e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.19700834405996176e+02, 4.64158883361277645e+01, 4.00000000000000022e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003187914e+02, 0.00000000000000000e+00, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003187914e+02, 2.66666666666666684e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003187914e+02, 5.33333333333333368e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003187914e+02, 8.00000000000000017e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003187914e+02, 1.06666666666666674e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003187914e+02, 1.33333333333333331e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003187914e+02, 1.60000000000000003e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.15443469003187914e+02, 1.86666666666666675e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.19591106012589933e+02, 2.15443469003187914e+02, 2.13333333333333347e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 9.84408737216314620e+01, 2.15443469003187914e+02, 2.40000000000000019e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.37599386241437912e+02, 2.15443469003187914e+02, 2.66666666666666663e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 4.92191311604294071e+02, 2.15443469003187914e+02, 2.93333333333333335e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 6.81784170874846382e+02, 2.15443469003187914e+02, 3.20000000000000007e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.34437573213946990e+02, 2.15443469003187914e+02, 3.46666666666666679e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.30836861309777419e+02, 2.15443469003187914e+02, 3.73333333333333350e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 5.23831756430067003e+02, 2.15443469003187914e+02, 4.00000000000000022e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999999773e+02, 0.00000000000000000e+00, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999999773e+02, 2.66666666666666684e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999999773e+02, 5.33333333333333368e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999999773e+02, 8.00000000000000017e-02, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999999773e+02, 1.06666666666666674e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999999773e+02, 1.33333333333333331e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999999773e+02, 1.60000000000000003e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999999773e+02, 1.86666666666666675e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999999773e+02, 2.13333333333333347e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 9.99999999999999773e+02, 2.40000000000000019e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.08177219082090062e+02, 9.99999999999999773e+02, 2.66666666666666663e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.10479057553913208e+02, 9.99999999999999773e+02, 2.93333333333333335e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.70882378521531052e+02, 9.99999999999999773e+02, 3.20000000000000007e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 2.39425468971656812e+02, 9.99999999999999773e+02, 3.46666666666666679e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 3.99457045049831095e+02, 9.99999999999999773e+02, 3.73333333333333350e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 1.93031912196316910e+02, 9.99999999999999773e+02, 4.00000000000000022e-01, 3.50811120223618644e-05, 4.62583535315831199e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
