"f","p1","p2","p3","p4","p5","p6","p7","p8","p9"
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 1.33333333333333342e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 2.66666666666666684e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 4.00000000000000008e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 5.33333333333333368e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 6.66666666666666657e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 8.00000000000000017e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 9.33333333333333376e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 1.06666666666666674e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 1.20000000000000009e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 1.33333333333333331e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 1.46666666666666667e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 1.60000000000000003e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 1.73333333333333339e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 1.86666666666666675e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 2.15443469003187914e+02, 2.00000000000000011e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 0.00000000000000000e+00, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 1.33333333333333342e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 2.66666666666666684e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 4.00000000000000008e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 5.33333333333333368e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 6.66666666666666657e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 8.00000000000000017e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 9.33333333333333376e-02, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 1.06666666666666674e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 1.20000000000000009e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 1.33333333333333331e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 1.46666666666666667e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 1.60000000000000003e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 1.73333333333333339e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 1.86666666666666675e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
 inf, 2.99734648467935016e-04, 1.03038141382917198e-01, 9.99999999999999773e+02, 2.00000000000000011e-01, 7.95832828641849788e-02, 1.40117569756865474e-02, 2.49810498434180264e-03, 5.24239451609092716e-02, 1.13934995458069552e-01
